gene_id	gene_name	Minus_cre_p53mut	Plus_cre_p53mut
ENSMUSG00000106947	1700025A08Rik	3	0
ENSMUSG00000106948	Gm42785	1	0
ENSMUSG00000106950	4930478M09Rik	1	0
ENSMUSG00000106951	5930430L01Rik	236	190
ENSMUSG00000106954	Gm43226	0	0
ENSMUSG00000106955	Gm42960	0	0
ENSMUSG00000106956	Gm19617	1.003	0
ENSMUSG00000106957	Gm43085	76	10
ENSMUSG00000106958	Gm35960	0	0
ENSMUSG00000106959	Gm42548	3	2
ENSMUSG00000106960	Gm42673	0	0
ENSMUSG00000106961	Gm43128	6	3
ENSMUSG00000106962	Gm43633	2	0
ENSMUSG00000106963	Gm8675	0	0
ENSMUSG00000106965	Gm18290	9	5
ENSMUSG00000106967	Gm42477	17.68	3.482
ENSMUSG00000106968	C78283	0	9
ENSMUSG00000106969	Gm42882	0	0
ENSMUSG00000106970	Gm43377	0	0
ENSMUSG00000106971	Gm42965	1	1
ENSMUSG00000106973	Gm43415	0	3
ENSMUSG00000106974	Vmn1r-ps5	0	0
ENSMUSG00000106975	Or6h1-ps1	0	0
ENSMUSG00000106976	Gm42963	3	4
ENSMUSG00000106978	N4bp2os	292.724	218.643
ENSMUSG00000106980	Gm43690	0	0
ENSMUSG00000106981	Gm45495	102.557	93
ENSMUSG00000106982	Gm42665	4	0
ENSMUSG00000106985	Gm42761	0	0
ENSMUSG00000106986	Gm42887	56.62	45.227
ENSMUSG00000106987	Gm42575	0	0
ENSMUSG00000106988	Tsg101-ps	48.002	14.325
ENSMUSG00000106989	Gm5989	0	0
ENSMUSG00000106990	Gm42547	415	240
ENSMUSG00000106991	Gm43399	7	1
ENSMUSG00000106992	Gm43167	1	0
ENSMUSG00000106993	Gm43417	3.044	2
ENSMUSG00000106994	Gm10829	3	7
ENSMUSG00000106995	Gm33167	0	0
ENSMUSG00000106996	Gm31049	1	0
ENSMUSG00000106999	Gm42734	0	1
ENSMUSG00000107000	Gm43481	182	116
ENSMUSG00000107002	Ncbp2as2	1841.011	1604
ENSMUSG00000107004	Gm42657	0	0
ENSMUSG00000107005	9030607J07Rik	0	2
ENSMUSG00000107006	Gm5553	3.004	1
ENSMUSG00000107008	Gm2762	5.991	1
ENSMUSG00000107009	6720475M21Rik	1	1
ENSMUSG00000107010	Gm43293	1	0
ENSMUSG00000107011	Gm42906	0	0
ENSMUSG00000107012	4930528J11Rik	5.209	3.144
ENSMUSG00000107013	Gm43635	0	0
ENSMUSG00000107014	1700126H18Rik	0	0
ENSMUSG00000107015	2900076G11Rik	3	2
ENSMUSG00000107017	Gm43196	34	22
ENSMUSG00000107018	Gm43694	8.803	0
ENSMUSG00000107019	Gm43682	26	17
ENSMUSG00000107020	Gm6051	3.359	0
ENSMUSG00000107021	Gm42853	1	0
ENSMUSG00000107022	Gm36669	1	0
ENSMUSG00000107023	Gm42715	923.778	433.758
ENSMUSG00000107026	Gm7504	3	0
ENSMUSG00000107027	1700019F05Rik	0	0
ENSMUSG00000107028	Gm5043	4	0
ENSMUSG00000107029	Gm43123	1	0
ENSMUSG00000107030	Gm5291	1	0
ENSMUSG00000107031	Gm40292	0	0
ENSMUSG00000107032	Gm5301	7.09	0
ENSMUSG00000107033	Gm43553	0	0
ENSMUSG00000107034	Gm19060	0	0
ENSMUSG00000107035	Ybx1-ps2	121.863	126.095
ENSMUSG00000107036	Gm7596	1	0
ENSMUSG00000107037	Gm29793	0	0
ENSMUSG00000107040	Gm43791	3.748	0
ENSMUSG00000107041	Gm42735	11	3
ENSMUSG00000107042	4921513H07Rik	0	0
ENSMUSG00000107043	Gm42849	4.295	38.768
ENSMUSG00000107044	Gm43086	2	0
ENSMUSG00000107045	Gm43636	1	0
ENSMUSG00000107046	Gm43849	0	0
ENSMUSG00000107047	Gm43298	0	0
ENSMUSG00000107048	Gm43807	2	1
ENSMUSG00000107049	Gm43771	2	0
ENSMUSG00000107050	C030017G13Rik	0	1
ENSMUSG00000107053	1700021F13Rik	0	0
ENSMUSG00000107054	C730045M19Rik	2	0
ENSMUSG00000107056	Gm21048	0	0
ENSMUSG00000107058	Gm42545	0	0
ENSMUSG00000107059	Gm43629	2	0
ENSMUSG00000107060	Gm38901	1	0
ENSMUSG00000107061	Gm19590	2	0
ENSMUSG00000107062	Gm43580	0	0
ENSMUSG00000107063	Gm38554	0	0
ENSMUSG00000107064	Gm42561	0	0
ENSMUSG00000107065	Gm43155	0	0
ENSMUSG00000107066	Gm4482	15.142	6.048
ENSMUSG00000107067	Gm42581	0	0
ENSMUSG00000107068	Gm42742	1639.728	1570.201
ENSMUSG00000107069	Gm43772	0	0
ENSMUSG00000107070	Gm35191	1	0
ENSMUSG00000107071	Gm42420	1.463	1.855
ENSMUSG00000107072	Gm43090	0	0
ENSMUSG00000107073	4930428D20Rik	0	0
ENSMUSG00000107074	Gm18100	0	0
ENSMUSG00000107075	Gm43068	45	41
ENSMUSG00000107076	Gm43480	3	1
ENSMUSG00000107078	Gm36840	0	0
ENSMUSG00000107079	Gm35648	1	0
ENSMUSG00000107081	Gm43701	4	0
ENSMUSG00000107082	Gm36378	0	0
ENSMUSG00000107083	Gm43313	10	2
ENSMUSG00000107084	Gm43269	0	0
ENSMUSG00000107085	Gm42883	0	0
ENSMUSG00000107086	Gm43808	194.378	128.597
ENSMUSG00000107087	Gm34411	0	0
ENSMUSG00000107089	Gm43443	1	0
ENSMUSG00000107090	Gm42884	0	0
ENSMUSG00000107091	Gm43343	4	1
ENSMUSG00000107092	Gm7993	1613.818	1293.389
ENSMUSG00000107093	Gm43452	2	0
ENSMUSG00000107094	Gm43294	6	9
ENSMUSG00000107096	Gm43597	123	73
ENSMUSG00000107097	Gm42584	0	0
ENSMUSG00000107098	Gm29815	0	0
ENSMUSG00000107100	Gm18482	3	0
ENSMUSG00000107102	Gm42726	2	3
ENSMUSG00000107103	Gm43164	7	0
ENSMUSG00000107105	Gm15820	3	0
ENSMUSG00000107106	Gm43760	8	0
ENSMUSG00000107108	Gm9936	2	2
ENSMUSG00000107109	Gm42571	4	2
ENSMUSG00000107110	Gm42931	0	0
ENSMUSG00000107111	Gm40304	0	0
ENSMUSG00000107112	Gm36241	3	0
ENSMUSG00000107113	Gm43092	0	0
ENSMUSG00000107114	Gm43440	1	0
ENSMUSG00000107115	Gm43052	1	0
ENSMUSG00000107116	Gm43274	8	0
ENSMUSG00000107117	Gm43842	1	0
ENSMUSG00000107118	Gm42986	1	4
ENSMUSG00000107120	Gm43059	25	15
ENSMUSG00000107121	1110006O24Rik	71	56
ENSMUSG00000107122	Gm32072	1	0
ENSMUSG00000107123	Vmn2r-ps25	0	0
ENSMUSG00000107125	Gm3822	3	0
ENSMUSG00000107126	Gm40289	9	0
ENSMUSG00000107127	Gm6719	2	0
ENSMUSG00000107128	Gm42867	0	0
ENSMUSG00000107129	Gm43762	0	0
ENSMUSG00000107130	Gm43264	0	0
ENSMUSG00000107131	Gm43763	10	0
ENSMUSG00000107132	Gm15997	0	1
ENSMUSG00000107133	Gm42787	0	0
ENSMUSG00000107134	Gm42528	157	77
ENSMUSG00000107135	Gm43806	1	0
ENSMUSG00000107136	Gm42466	3	1
ENSMUSG00000107139	Gm42475	0	0
ENSMUSG00000107140	Gm43811	0	0
ENSMUSG00000107141	Gm42654	0	0
ENSMUSG00000107142	4930566F21Rik	2	0.864
ENSMUSG00000107143	Gm6598	66.916	78.102
ENSMUSG00000107144	4930413E15Rik	0	0
ENSMUSG00000107145	Gm43442	2.021	1.003
ENSMUSG00000107148	Gm42888	0	0
ENSMUSG00000107149	Gm30708	0	0
ENSMUSG00000107151	Gm43810	0	1
ENSMUSG00000107152	Gm43152	7	2
ENSMUSG00000107153	Gm38404	1	0
ENSMUSG00000107154	Gm7041	1	0
ENSMUSG00000107155	Gm43793	1	0
ENSMUSG00000107157	Gm3170	1.116	0.5
ENSMUSG00000107158	Gm42728	0	0
ENSMUSG00000107159	Gm7919	0	0
ENSMUSG00000107160	Gm42666	0	0
ENSMUSG00000107161	Gm43850	6	0
ENSMUSG00000107162	Gm18593	0	0
ENSMUSG00000107163	Gm43496	0	1
ENSMUSG00000107164	4933425D22Rik	20	32
ENSMUSG00000107165	Gm43747	9	8
ENSMUSG00000107167	B3galt9	4	1
ENSMUSG00000107168	Gm42507	2	3
ENSMUSG00000107171	Gm42572	21	23
ENSMUSG00000107172	4933430H06Rik	0	0
ENSMUSG00000107173	Gm43266	1	2
ENSMUSG00000107176	Gm9794	483.678	242.138
ENSMUSG00000107177	Gm43845	0	1
ENSMUSG00000107178	Gm42531	6	6
ENSMUSG00000107179	Gm43069	0	3.269
ENSMUSG00000107180	Gm43638	4	0
ENSMUSG00000107181	Gm17768	0	0
ENSMUSG00000107182	Gm43268	33	10
ENSMUSG00000107183	Gm18452	0	0
ENSMUSG00000107184	Gm18222	2	0
ENSMUSG00000107185	Gm42642	1	0
ENSMUSG00000107187	Gm7663	0	0
ENSMUSG00000107189	Gm42689	0	0
ENSMUSG00000107191	Gm43579	44.969	42.112
ENSMUSG00000107192	Gm19583	1	0
ENSMUSG00000107193	Gm43700	0	0
ENSMUSG00000107194	Gm43173	37.371	42
ENSMUSG00000107195	4930589O11Rik	35.849	40.248
ENSMUSG00000107197	Gm43312	1.506	1
ENSMUSG00000107198	Gm19619	4	0
ENSMUSG00000107199	Gm42550	0	0
ENSMUSG00000107200	Gm43039	34	36
ENSMUSG00000107201	5930420M18Rik	137	102
ENSMUSG00000107203	Gm7542	12	5.002
ENSMUSG00000107204	Gm43067	0	0
ENSMUSG00000107205	Gm42576	3	2
ENSMUSG00000107206	Gm42736	2	0
ENSMUSG00000107207	Gm42897	3	0
ENSMUSG00000107208	D130004A15Rik	1	0
ENSMUSG00000107209	Gm42599	0	0
ENSMUSG00000107211	Gm5864	115.811	48.786
ENSMUSG00000107212	Gm5302	33.214	3
ENSMUSG00000107213	Gm3302	0	0
ENSMUSG00000107214	4930500F04Rik	2	0
ENSMUSG00000107215	Gm43197	474	588
ENSMUSG00000107216	2210412B16Rik	4	6
ENSMUSG00000107217	4930524B17Rik	0	0
ENSMUSG00000107218	Gm42530	0	0
ENSMUSG00000107219	Gm42738	0	0
ENSMUSG00000107220	Gm9555	4	0
ENSMUSG00000107222	Gm43198	0	0
ENSMUSG00000107223	Gm18327	3	0
ENSMUSG00000107225	Gm43637	3	6
ENSMUSG00000107226	Gm43594	0	0
ENSMUSG00000107227	Gm42559	7	7
ENSMUSG00000107230	Gm19265	24	13
ENSMUSG00000107232	1700017L05Rik	0	0
ENSMUSG00000107233	Gm42959	0	0
ENSMUSG00000107234	Gm43371	0	0
ENSMUSG00000107237	Gm29926	0	0
ENSMUSG00000107238	Gm42758	0	0
ENSMUSG00000107240	Gm43231	2	0
ENSMUSG00000107241	Gm43129	0	0
ENSMUSG00000107243	Gm43631	2	0
ENSMUSG00000107244	Gm43699	0	0
ENSMUSG00000107245	Gm42803	1.008	0
ENSMUSG00000107246	Gm42560	3	0
ENSMUSG00000107247	Gm43227	0	0
ENSMUSG00000107248	Gm43851	0	0
ENSMUSG00000107251	Gm43102	1	0
ENSMUSG00000107252	Litafd	1	1
ENSMUSG00000107253	Gm43634	0	0
ENSMUSG00000107254	Gm43769	2.002	1
ENSMUSG00000107255	Gm43416	1	1
ENSMUSG00000107256	Gm13821	3	1
ENSMUSG00000107257	Gm43028	1.196	1.158
ENSMUSG00000107258	Olfr1401-ps1	0	0
ENSMUSG00000107259	Gm5298	7.363	0
ENSMUSG00000107261	Trmt112-ps1	1.013	0
ENSMUSG00000107262	Gm18753	0	0
ENSMUSG00000107263	Gm42471	14.002	4
ENSMUSG00000107265	Gm15469	0	0
ENSMUSG00000107266	Gm43698	0	0
ENSMUSG00000107270	Tgif1-ps	0	0
ENSMUSG00000107271	BC028471	22	31
ENSMUSG00000107272	Gm34583	2	1
ENSMUSG00000107276	Gm42858	25	7.001
ENSMUSG00000107277	Gm10461	116.403	65.808
ENSMUSG00000107278	Gm42600	9.998	13
ENSMUSG00000107279	Gm43450	0	0
ENSMUSG00000107280	Potefam3c	1.122	0
ENSMUSG00000107282	Gm43630	0	0
ENSMUSG00000107283	Mpv17	1890.315	1538.692
ENSMUSG00000107284	Gm43280	0	0
ENSMUSG00000107285	Gm3176	0	0
ENSMUSG00000107286	Gm43788	4	0
ENSMUSG00000107287	Gm43458	0	0
ENSMUSG00000107288	A430102K17Rik	7	3
ENSMUSG00000107289	Gm43026	1	0
ENSMUSG00000107290	Gm43282	1	0
ENSMUSG00000107291	3110031N09Rik	0	0
ENSMUSG00000107292	Gm42733	81.922	52.393
ENSMUSG00000107295	Gm42896	0	0
ENSMUSG00000107296	Gm43500	0	0
ENSMUSG00000107299	Gm43228	0	0
ENSMUSG00000107300	Gm43279	6	1
ENSMUSG00000107301	Gm43688	0	0
ENSMUSG00000107303	Gm18861	0	0
ENSMUSG00000107304	Gm43775	7.009	14
ENSMUSG00000107305	Gm43262	0	0
ENSMUSG00000107306	Gm42577	12	3
ENSMUSG00000107307	Gm42935	0	0
ENSMUSG00000107308	Gm43234	0	0
ENSMUSG00000107309	Gm43232	0	0
ENSMUSG00000107310	Gm7452	2.108	0
ENSMUSG00000107312	Gm43229	1	0
ENSMUSG00000107313	Gm43332	19	18
ENSMUSG00000107314	Gm20488	18.815	1.405
ENSMUSG00000107315	BC080696	0	0
ENSMUSG00000107316	Gm42964	2.022	0
ENSMUSG00000107317	Gm19719	7.015	8
ENSMUSG00000107318	Gm30003	2.177	0
ENSMUSG00000107319	Gm42670	55.693	43.119
ENSMUSG00000107320	Gm42549	37	27
ENSMUSG00000107322	4933439J24Rik	0	0
ENSMUSG00000107325	Gm43425	9	4
ENSMUSG00000107326	Gm43038	0	0
ENSMUSG00000107327	Gm7478	16.05	2
ENSMUSG00000107331	Gm42732	127.6	80.965
ENSMUSG00000107333	Gm43008	0	0
ENSMUSG00000107334	Gm7538	0	1
ENSMUSG00000107335	Gm43372	284.333	185.686
ENSMUSG00000107336	Gm43461	36	10
ENSMUSG00000107337	Gm43596	0	0
ENSMUSG00000107340	Gm42789	1	0
ENSMUSG00000107341	1700065J11Rik	0	0
ENSMUSG00000107344	Gm2559	0	0
ENSMUSG00000107346	Gm43225	1	1
ENSMUSG00000107348	Gm6468	0	0
ENSMUSG00000107349	Gm6655	17	1
ENSMUSG00000107350	Gm19610	0	3.959
ENSMUSG00000107351	Gm43764	1	0
ENSMUSG00000107352	Gm43660	81	47
ENSMUSG00000107353	4930430O22Rik	0	0
ENSMUSG00000107354	Gm43040	2	0
ENSMUSG00000107355	AI839979	185	168
ENSMUSG00000107356	Gm18118	0	0
ENSMUSG00000107357	Gm42662	2.003	0
ENSMUSG00000107358	Gm43168	0	0
ENSMUSG00000107359	Gm43295	1	0
ENSMUSG00000107360	Gm42558	0	0
ENSMUSG00000107362	Gm40309	5	7
ENSMUSG00000107363	Gm43373	0	0
ENSMUSG00000107364	Gm43051	3	1
ENSMUSG00000107365	Gm43479	0	0
ENSMUSG00000107368	1700018A23Rik	4.006	0
ENSMUSG00000107369	Gstm2-ps1	19.068	11.083
ENSMUSG00000107370	Gm43588	0	0
ENSMUSG00000107371	Gm43784	0	3
ENSMUSG00000107373	Gm42668	1	0
ENSMUSG00000107374	Gm43172	10.629	0
ENSMUSG00000107375	Gm43084	2.668	0
ENSMUSG00000107376	Gm42661	0	0
ENSMUSG00000107377	Gm42801	0	0
ENSMUSG00000107378	Gm18995	1	0
ENSMUSG00000107379	Gm43126	0	2.152
ENSMUSG00000107380	Vmn1r-ps6	0	0
ENSMUSG00000107383	Gm4366	1761.604	938.585
ENSMUSG00000107384	Gm42557	0	0
ENSMUSG00000107385	C330024D21Rik	2	0
ENSMUSG00000107386	Gm42800	0	0
ENSMUSG00000107387	5430435K18Rik	0	0
ENSMUSG00000107388	Gm42788	14	16
ENSMUSG00000107389	Gm43124	2	0
ENSMUSG00000107390	Gm43323	17	10
ENSMUSG00000107392	Pramel35	0	0
ENSMUSG00000107394	1700012J15Rik	0	0
ENSMUSG00000107395	Gm44331	0	0
ENSMUSG00000107396	4930425L21Rik	0	0
ENSMUSG00000107397	4930402H05Rik	3	0
ENSMUSG00000107398	Gm44306	0	0
ENSMUSG00000107399	Or6c218-ps1	0	0
ENSMUSG00000107400	Or6ac1-ps1	0	0
ENSMUSG00000107401	Gm6312	34.043	44
ENSMUSG00000107402	4732416N19Rik	68.11	37.397
ENSMUSG00000107403	Gm8820	0	0
ENSMUSG00000107404	Gm44125	0	0
ENSMUSG00000107405	Gm44115	0	0
ENSMUSG00000107406	1700040L08Rik	1.003	1.001
ENSMUSG00000107407	Gm44159	0	0
ENSMUSG00000107408	1700065L07Rik	1	0
ENSMUSG00000107409	Gm43954	0	0
ENSMUSG00000107410	Gm44023	1	0
ENSMUSG00000107411	Gm19040	6.329	0
ENSMUSG00000107412	Gm20383	8	0
ENSMUSG00000107413	Gm20553	3.976	0
ENSMUSG00000107414	6330419E04Rik	0	0
ENSMUSG00000107415	Gm43929	0	0
ENSMUSG00000107416	Gm44030	0	0
ENSMUSG00000107417	Or2y13	1.04	0
ENSMUSG00000107418	Gm4782	1.91	0
ENSMUSG00000107419	Gm38839	0	0
ENSMUSG00000107420	Gm43910	4	0
ENSMUSG00000107421	Gm44177	1	0
ENSMUSG00000107422	Gm44129	8	0
ENSMUSG00000107423	Gm43977	0	0
ENSMUSG00000107424	Gm18839	0	0
ENSMUSG00000107425	Gm44216	0	0
ENSMUSG00000107427	Gm43948	4	0
ENSMUSG00000107428	Gm44154	31	10
ENSMUSG00000107429	Gm44206	1.769	0
ENSMUSG00000107430	Gm31532	2	2
ENSMUSG00000107431	Gm44114	0	0
ENSMUSG00000107432	Gm36189	10.006	2
ENSMUSG00000107433	Gm43882	2	0
ENSMUSG00000107434	Gm4640	2	0
ENSMUSG00000107435	Gm19908	2	0
ENSMUSG00000107436	Gm44416	0	1
ENSMUSG00000107438	Gm43945	1	0
ENSMUSG00000107439	Gm45060	0	1
ENSMUSG00000107440	Gm40377	0	0
ENSMUSG00000107441	Gm31747	2	0
ENSMUSG00000107442	Gm43881	2.859	1
ENSMUSG00000107443	Gm7468	6.202	1.062
ENSMUSG00000107445	Gm44449	0	0
ENSMUSG00000107446	Gm43906	3	0
ENSMUSG00000107447	Gm44054	1	0
ENSMUSG00000107448	Gm43947	2	0
ENSMUSG00000107449	Gm19165	2	0
ENSMUSG00000107450	Gm2522	29.328	4
ENSMUSG00000107451	Gm44421	1	0
ENSMUSG00000107452	Gm18215	0	0
ENSMUSG00000107453	Gm44145	0	0
ENSMUSG00000107454	Gm43875	1	0
ENSMUSG00000107455	Gm43868	14	4
ENSMUSG00000107456	Gm10400	0	0
ENSMUSG00000107457	Gm19173	5	1
ENSMUSG00000107458	Gm44040	2	1
ENSMUSG00000107459	Gm5110	0	0
ENSMUSG00000107460	Gm44186	9	2
ENSMUSG00000107461	Gm44045	0	1
ENSMUSG00000107462	Gm7384	40.605	0
ENSMUSG00000107463	Gm44294	0	0
ENSMUSG00000107464	Gm44150	0	0
ENSMUSG00000107465	Gm5990	0	1
ENSMUSG00000107466	Gm44425	1	0
ENSMUSG00000107467	Gm8992	3	0
ENSMUSG00000107468	5730507A11Rik	4	0
ENSMUSG00000107469	Or2ac1-ps1	0	0
ENSMUSG00000107470	Gm3375	2675.823	3165.35
ENSMUSG00000107471	Gm44147	0	0
ENSMUSG00000107472	Gm44265	0	0
ENSMUSG00000107473	Gm44255	0	0
ENSMUSG00000107474	Gm43932	0	0
ENSMUSG00000107475	Gm19177	0	0
ENSMUSG00000107476	Zfp862-ps	543.558	313.303
ENSMUSG00000107477	Gm44366	4	0
ENSMUSG00000107478	Gm45234	0	0
ENSMUSG00000107479	2610300M13Rik	1	0
ENSMUSG00000107480	Gm44165	4	0
ENSMUSG00000107481	4833403J16Rik	2.212	0
ENSMUSG00000107482	Etfbl	5.081	2.329
ENSMUSG00000107483	Gm44288	1	0
ENSMUSG00000107484	Nasp-ps1	20	0
ENSMUSG00000107486	Trbv4	0	0
ENSMUSG00000107487	Gm44156	0	0
ENSMUSG00000107488	Gm31579	0	0
ENSMUSG00000107489	Gm18325	0	0
ENSMUSG00000107490	Gm44058	0	0
ENSMUSG00000107491	Gm17893	4	3
ENSMUSG00000107492	Gm6590	0	0
ENSMUSG00000107493	Gm44048	0	0
ENSMUSG00000107495	Gm44215	1.062	1.042
ENSMUSG00000107496	4933431M02Rik	10	0
ENSMUSG00000107497	Gm44957	2	1
ENSMUSG00000107498	Gm44240	2	0
ENSMUSG00000107499	Ccdc142	211.706	146.991
ENSMUSG00000107500	Gm2796	0	0
ENSMUSG00000107501	Gm29781	2	0
ENSMUSG00000107502	Gm44065	13.119	2
ENSMUSG00000107503	Gm44009	2	0
ENSMUSG00000107504	Gm35549	4	3
ENSMUSG00000107505	Stambp-ps1	29	19
ENSMUSG00000107506	Gm19254	0	0
ENSMUSG00000107508	Gm44083	5.009	0.87
ENSMUSG00000107509	Gm44941	7	2
ENSMUSG00000107510	Gm44057	0	0
ENSMUSG00000107511	Gm44440	0	0
ENSMUSG00000107512	Gm44433	2	0
ENSMUSG00000107513	Tgif2-ps1	4	0
ENSMUSG00000107514	Gm32381	7.987	0
ENSMUSG00000107515	Gm43886	0	0
ENSMUSG00000107516	Gm30784	0	0
ENSMUSG00000107517	Gm44046	0	0
ENSMUSG00000107518	Gm44016	0	0
ENSMUSG00000107519	Gm26996	0	0
ENSMUSG00000107520	Gm3726	5	1
ENSMUSG00000107521	Gm43994	0	0
ENSMUSG00000107522	Gm55414	0	0
ENSMUSG00000107523	Gm44451	0	0
ENSMUSG00000107524	Gm44136	1	0
ENSMUSG00000107525	Gm44071	0	0
ENSMUSG00000107526	1700003I16Rik	6	1
ENSMUSG00000107527	Gm44239	0	0
ENSMUSG00000107528	Gm44442	3	0
ENSMUSG00000107529	Gm44291	2	0
ENSMUSG00000107530	Vmn1r-ps16	0	0
ENSMUSG00000107531	E330037G11Rik	14	16
ENSMUSG00000107532	Gm35931	33.859	0
ENSMUSG00000107533	Gm44422	0	0
ENSMUSG00000107534	Gm43920	1	0
ENSMUSG00000107535	Gm44183	39.411	12.363
ENSMUSG00000107536	Gm43955	0	0
ENSMUSG00000107538	Gm44127	1	0
ENSMUSG00000107539	Gm44790	10.504	6.864
ENSMUSG00000107540	Gm43911	0	0
ENSMUSG00000107541	Gm44336	38.008	2
ENSMUSG00000107542	Gm43969	0	0
ENSMUSG00000107543	Gm34701	0	0
ENSMUSG00000107544	Gm44426	0	0
ENSMUSG00000107545	Gm44307	1	0
ENSMUSG00000107546	Gm20560	0	0
ENSMUSG00000107548	Gm43866	0	0
ENSMUSG00000107549	Gm43961	8	6
ENSMUSG00000107550	Gm44726	0	0
ENSMUSG00000107551	Gm4605	0	0
ENSMUSG00000107552	Gm44096	0	0
ENSMUSG00000107553	Gm44266	0	0
ENSMUSG00000107555	Or6ab1-ps1	0	0
ENSMUSG00000107556	Gm44237	1	0
ENSMUSG00000107557	Gm53286	4	0
ENSMUSG00000107558	2010109P13Rik	0	0
ENSMUSG00000107559	Gm44193	7	1
ENSMUSG00000107560	Gm44199	27	6
ENSMUSG00000107561	Gm44264	20.411	8.396
ENSMUSG00000107562	Gm44412	1	0
ENSMUSG00000107563	4930587E11Rik	0	0
ENSMUSG00000107564	Gm44379	0	0
ENSMUSG00000107565	Gm34314	0	0
ENSMUSG00000107566	Gm44332	75	8
ENSMUSG00000107567	4930480K02Rik	21	1
ENSMUSG00000107568	Gm18840	0	0
ENSMUSG00000107569	Gm44268	0	0
ENSMUSG00000107570	Gm44207	13	8
ENSMUSG00000107571	Gm43877	0	0
ENSMUSG00000107572	Gm3961	0	0
ENSMUSG00000107573	Or2y1d	1	1
ENSMUSG00000107574	Gm17834	2	2
ENSMUSG00000107575	Gm44128	4	0
ENSMUSG00000107576	Gm44093	3	2
ENSMUSG00000107577	Gm44103	142.111	106.759
ENSMUSG00000107578	Gm32536	6.014	0
ENSMUSG00000107579	Gm44176	0	0
ENSMUSG00000107580	Gm44124	0	0
ENSMUSG00000107581	Gm44828	0	0
ENSMUSG00000107582	Gm44133	2.879	0
ENSMUSG00000107583	Gm44104	2	0
ENSMUSG00000107584	Gm18716	1	0
ENSMUSG00000107585	3300002P13Rik	2	0
ENSMUSG00000107586	Gm44283	1	0
ENSMUSG00000107587	Gm44989	0	0
ENSMUSG00000107588	Gm45021	0	0
ENSMUSG00000107590	Gm43897	1	1
ENSMUSG00000107591	Gm6794	3.132	1.021
ENSMUSG00000107592	Tas2r145-ps3	3	0
ENSMUSG00000107593	Gm44097	0	0
ENSMUSG00000107594	Tas2r142-ps5	0	0
ENSMUSG00000107595	Gm44441	2	0
ENSMUSG00000107596	Gm18913	29.245	6.002
ENSMUSG00000107597	Gm44764	17	11
ENSMUSG00000107598	Gm35216	0	0
ENSMUSG00000107599	Gm43981	1	1
ENSMUSG00000107600	Gm6308	0	0
ENSMUSG00000107601	Gm2651	1	1
ENSMUSG00000107602	Gm18691	0	0
ENSMUSG00000107603	Gm43921	2	0
ENSMUSG00000107604	Gm44041	0	0
ENSMUSG00000107605	Gm44117	0	0
ENSMUSG00000107606	Gm43873	3	0
ENSMUSG00000107608	Gm43863	66.847	67.553
ENSMUSG00000107609	Gm20177	0	0
ENSMUSG00000107610	D530018E20Rik	16	2
ENSMUSG00000107611	Gm44131	6.952	0
ENSMUSG00000107612	Gm44163	0	0
ENSMUSG00000107613	Gm43927	0	0
ENSMUSG00000107614	Gm44196	0	0
ENSMUSG00000107615	Or6o1-ps1	0	0
ENSMUSG00000107616	Gm7825	0	0
ENSMUSG00000107618	Gm6261	9	0
ENSMUSG00000107619	Gm32479	0	0
ENSMUSG00000107620	2700052C19Rik	0	0
ENSMUSG00000107622	4930512J16Rik	1	0
ENSMUSG00000107623	Gm10415	31	1
ENSMUSG00000107624	Gm44005	11	21
ENSMUSG00000107625	Gm34149	0	0
ENSMUSG00000107626	Gm44727	0	0
ENSMUSG00000107627	Gm19244	0	0
ENSMUSG00000107628	Gm44282	2	0.999
ENSMUSG00000107629	Gm44011	0	0
ENSMUSG00000107630	Gm44061	0	0
ENSMUSG00000107631	Gm44233	0	0
ENSMUSG00000107632	Gm44070	43.881	38.273
ENSMUSG00000107633	Gm44078	2	2
ENSMUSG00000107634	Gm36816	1	1
ENSMUSG00000107635	Gm44247	0	0
ENSMUSG00000107637	1700069P05Rik	0	0
ENSMUSG00000107638	Gm30524	2	0
ENSMUSG00000107639	Gm4374	5.218	6.005
ENSMUSG00000107640	Gm38804	0	0
ENSMUSG00000107641	Gm32858	0	0
ENSMUSG00000107642	Tas2r141-ps4	0	0
ENSMUSG00000107643	Gm43885	0	0
ENSMUSG00000107644	Gm6342	6.932	0
ENSMUSG00000107645	Or2y10	1.022	0
ENSMUSG00000107646	Gm44225	0	0
ENSMUSG00000107647	Gm44445	7	3
ENSMUSG00000107648	Or6c200-ps1	0	0
ENSMUSG00000107649	Gm44404	0	0
ENSMUSG00000107650	Gm44032	0	0
ENSMUSG00000107651	Gm44166	1.08	0
ENSMUSG00000107652	Gm43894	0	0
ENSMUSG00000107653	Gm31520	28	0
ENSMUSG00000107655	Gm44220	210	84
ENSMUSG00000107656	4930563H07Rik	0	0
ENSMUSG00000107657	Gm44446	0	0
ENSMUSG00000107658	Gm44958	3	1.109
ENSMUSG00000107659	Gm44170	790.157	691.048
ENSMUSG00000107660	Gm6559	1	4
ENSMUSG00000107661	Gm18402	1	0
ENSMUSG00000107662	Or6c203	0	0
ENSMUSG00000107663	Gm44107	0	0
ENSMUSG00000107664	Gm18007	2	0
ENSMUSG00000107666	4933406J09Rik	0	0
ENSMUSG00000107667	C530044C16Rik	6	0
